Freq.	V(vout)
1.86208713666286e+01	(4.00085874364748e+01dB,1.79893290083356e+02°)
1.90546071796324e+01	(4.00085867286337e+01dB,1.79890804495652e+02°)
1.94984459975804e+01	(4.00085859837772e+01dB,1.79888261026915e+02°)
1.99526231496887e+01	(4.00085852060832e+01dB,1.79885658278323e+02°)
2.04173794466952e+01	(4.00085843920135e+01dB,1.79882994927717e+02°)
2.08929613085403e+01	(4.00085835381339e+01dB,1.79880269533522e+02°)
2.13796208950222e+01	(4.00085826443115e+01dB,1.79877480662729e+02°)
2.18776162394954e+01	(4.00085817079154e+01dB,1.79874626839642e+02°)
2.23872113856833e+01	(4.00085807289956e+01dB,1.79871706537422e+02°)
2.29086765276776e+01	(4.00085797044544e+01dB,1.79868718220646e+02°)
2.34422881531991e+01	(4.00085786293694e+01dB,1.79865660268563e+02°)
2.39883291901948e+01	(4.00085775040652e+01dB,1.79862531103136e+02°)
2.45470891568502e+01	(4.00085763270539e+01dB,1.79859329052473e+02°)
2.51188643150957e+01	(4.00085750937194e+01dB,1.79856052427561e+02°)
2.57039578276885e+01	(4.00085738021573e+01dB,1.79852699479716e+02°)
2.63026799189537e+01	(4.00085724505876e+01dB,1.79849268417597e+02°)
2.69153480392690e+01	(4.00085710337871e+01dB,1.79845757449793e+02°)
2.75422870333815e+01	(4.00085695518572e+01dB,1.79842164699677e+02°)
2.81838293126444e+01	(4.00085679982451e+01dB,1.79838488264904e+02°)
2.88403150312659e+01	(4.00085663733416e+01dB,1.79834726183533e+02°)
2.95120922666637e+01	(4.00085646708880e+01dB,1.79830876484956e+02°)
3.01995172040200e+01	(4.00085628873914e+01dB,1.79826937113302e+02°)
3.09029543251358e+01	(4.00085610221094e+01dB,1.79822905978623e+02°)
3.16227766016837e+01	(4.00085590670317e+01dB,1.79818780965215e+02°)
3.23593656929627e+01	(4.00085570201786e+01dB,1.79814559855123e+02°)
3.31131121482590e+01	(4.00085548774783e+01dB,1.79810240430327e+02°)
3.38844156139201e+01	(4.00085526331451e+01dB,1.79805820378921e+02°)
3.46736850452530e+01	(4.00085502828644e+01dB,1.79801297406065e+02°)
3.54813389233574e+01	(4.00085478222738e+01dB,1.79796669063359e+02°)
3.63078054770100e+01	(4.00085452452614e+01dB,1.79791932932187e+02°)
3.71535229097171e+01	(4.00085425472950e+01dB,1.79787086461733e+02°)
3.80189396320559e+01	(4.00085397222832e+01dB,1.79782127113901e+02°)
3.89045144994279e+01	(4.00085367641019e+01dB,1.79777052252470e+02°)
3.98107170553495e+01	(4.00085336660956e+01dB,1.79771859189989e+02°)
4.07380277804111e+01	(4.00085304227214e+01dB,1.79766545162229e+02°)
4.16869383470333e+01	(4.00085270256569e+01dB,1.79761107370722e+02°)
4.26579518801591e+01	(4.00085234690304e+01dB,1.79755542910401e+02°)
4.36515832240164e+01	(4.00085197450267e+01dB,1.79749848841975e+02°)
4.46683592150961e+01	(4.00085158447276e+01dB,1.79744022162096e+02°)
4.57088189614873e+01	(4.00085117610779e+01dB,1.79738059743728e+02°)
4.67735141287196e+01	(4.00085074850981e+01dB,1.79731958463985e+02°)
4.78630092322636e+01	(4.00085030074517e+01dB,1.79725715063423e+02°)
4.89778819368444e+01	(4.00084983185513e+01dB,1.79719326252668e+02°)
5.01187233627270e+01	(4.00084934091230e+01dB,1.79712788627124e+02°)
5.12861383991362e+01	(4.00084882680819e+01dB,1.79706098726614e+02°)
5.24807460249770e+01	(4.00084828846686e+01dB,1.79699253014111e+02°)
5.37031796370250e+01	(4.00084772478450e+01dB,1.79692247850129e+02°)
5.49540873857622e+01	(4.00084713450009e+01dB,1.79685079522520e+02°)
5.62341325190346e+01	(4.00084651642463e+01dB,1.79677744238022e+02°)
5.75439937337154e+01	(4.00084586921992e+01dB,1.79670238092310e+02°)
5.88843655355586e+01	(4.00084519150957e+01dB,1.79662557125476e+02°)
6.02559586074355e+01	(4.00084448185406e+01dB,1.79654697266567e+02°)
6.16595001861479e+01	(4.00084373877001e+01dB,1.79646654333577e+02°)
6.30957344480190e+01	(4.00084296065687e+01dB,1.79638424071796e+02°)
6.45654229034652e+01	(4.00084214585970e+01dB,1.79630002119699e+02°)
6.60693448007593e+01	(4.00084129267168e+01dB,1.79621384017468e+02°)
6.76082975391978e+01	(4.00084039928484e+01dB,1.79612565168572e+02°)
6.91830970918933e+01	(4.00083946379903e+01dB,1.79603540946380e+02°)
7.07945784384134e+01	(4.00083848423404e+01dB,1.79594306532078e+02°)
7.24435960074986e+01	(4.00083745848010e+01dB,1.79584857042584e+02°)
7.41310241300914e+01	(4.00083638440509e+01dB,1.79575187470865e+02°)
7.58577575029180e+01	(4.00083525971683e+01dB,1.79565292692254e+02°)
7.76247116628688e+01	(4.00083408201301e+01dB,1.79555167455918e+02°)
7.94328234724277e+01	(4.00083284881150e+01dB,1.79544806408314e+02°)
8.12830516164095e+01	(4.00083155749991e+01dB,1.79534204048351e+02°)
8.31763771102667e+01	(4.00083020533735e+01dB,1.79523354757222e+02°)
8.51138038202372e+01	(4.00082878943971e+01dB,1.79512252796238e+02°)
8.70963589956076e+01	(4.00082730683017e+01dB,1.79500892272702e+02°)
8.91250938133741e+01	(4.00082575435646e+01dB,1.79489267169690e+02°)
9.12010839355905e+01	(4.00082412871233e+01dB,1.79477371322567e+02°)
9.33254300796986e+01	(4.00082242646161e+01dB,1.79465198438158e+02°)
9.54992586021431e+01	(4.00082064399350e+01dB,1.79452742058434e+02°)
9.77237220955805e+01	(4.00081877753054e+01dB,1.79439995583925e+02°)
9.99999999999995e+01	(4.00081682311207e+01dB,1.79426952271538e+02°)
1.02329299228075e+02	(4.00081477660034e+01dB,1.79413605191857e+02°)
1.04712854805089e+02	(4.00081263364578e+01dB,1.79399947286652e+02°)
1.07151930523760e+02	(4.00081038970834e+01dB,1.79385971324050e+02°)
1.09647819614318e+02	(4.00080804002356e+01dB,1.79371669889922e+02°)
1.12201845430196e+02	(4.00080557962337e+01dB,1.79357035417693e+02°)
1.14815362149688e+02	(4.00080300327743e+01dB,1.79342060149843e+02°)
1.17489755493952e+02	(4.00080030553304e+01dB,1.79326736154922e+02°)
1.20226443461741e+02	(4.00079748066269e+01dB,1.79311055318906e+02°)
1.23026877081237e+02	(4.00079452268134e+01dB,1.79295009334459e+02°)
1.25892541179416e+02	(4.00079142531713e+01dB,1.79278589705085e+02°)
1.28824955169313e+02	(4.00078818199377e+01dB,1.79261787742889e+02°)
1.31825673855640e+02	(4.00078478585824e+01dB,1.79244594534370e+02°)
1.34896288259165e+02	(4.00078122968504e+01dB,1.79227000993547e+02°)
1.38038426460288e+02	(4.00077750594624e+01dB,1.79208997793653e+02°)
1.41253754462275e+02	(4.00077360675320e+01dB,1.79190575405348e+02°)
1.44543977074592e+02	(4.00076952382754e+01dB,1.79171724081626e+02°)
1.47910838816820e+02	(4.00076524852622e+01dB,1.79152433836365e+02°)
1.51356124843620e+02	(4.00076077177921e+01dB,1.79132694465436e+02°)
1.54881661891247e+02	(4.00075608409886e+01dB,1.79112495516692e+02°)
1.58489319246110e+02	(4.00075117554602e+01dB,1.79091826303610e+02°)
1.62181009735892e+02	(4.00074603572639e+01dB,1.79070675883771e+02°)
1.65958690743755e+02	(4.00074065373593e+01dB,1.79049033072463e+02°)
1.69824365246173e+02	(4.00073501817140e+01dB,1.79026886416870e+02°)
1.73780082874936e+02	(4.00072911709058e+01dB,1.79004224198997e+02°)
1.77827941003891e+02	(4.00072293798477e+01dB,1.78981034433250e+02°)
1.81970085860997e+02	(4.00071646776262e+01dB,1.78957304852283e+02°)
1.86208713666286e+02	(4.00070969271069e+01dB,1.78933022908793e+02°)
1.90546071796323e+02	(4.00070259847252e+01dB,1.78908175765585e+02°)
1.94984459975803e+02	(4.00069517002021e+01dB,1.78882750281338e+02°)
1.99526231496887e+02	(4.00068739160849e+01dB,1.78856733016592e+02°)
2.04173794466952e+02	(4.00067924676481e+01dB,1.78830110220546e+02°)
2.08929613085403e+02	(4.00067071822710e+01dB,1.78802867819909e+02°)
2.13796208950222e+02	(4.00066178793362e+01dB,1.78774991424840e+02°)
2.18776162394954e+02	(4.00065243696496e+01dB,1.78746466305999e+02°)
2.23872113856832e+02	(4.00064264551205e+01dB,1.78717277393999e+02°)
2.29086765276776e+02	(4.00063239283945e+01dB,1.78687409273480e+02°)
2.34422881531991e+02	(4.00062165723491e+01dB,1.78656846172851e+02°)
2.39883291901947e+02	(4.00061041595944e+01dB,1.78625571959332e+02°)
2.45470891568501e+02	(4.00059864521114e+01dB,1.78593570123298e+02°)
2.51188643150956e+02	(4.00058632006439e+01dB,1.78560823776404e+02°)
2.57039578276885e+02	(4.00057341442998e+01dB,1.78527315640090e+02°)
2.63026799189536e+02	(4.00055990098114e+01dB,1.78493028044643e+02°)
2.69153480392690e+02	(4.00054575111366e+01dB,1.78457942904785e+02°)
2.75422870333815e+02	(4.00053093487894e+01dB,1.78422041720751e+02°)
2.81838293126443e+02	(4.00051542091691e+01dB,1.78385305576104e+02°)
2.88403150312659e+02	(4.00049917639937e+01dB,1.78347715112014e+02°)
2.95120922666637e+02	(4.00048216695081e+01dB,1.78309250522761e+02°)
3.01995172040200e+02	(4.00046435658681e+01dB,1.78269891557588e+02°)
3.09029543251357e+02	(4.00044570762781e+01dB,1.78229617495734e+02°)
3.16227766016836e+02	(4.00042618063171e+01dB,1.78188407136888e+02°)
3.23593656929626e+02	(4.00040573429445e+01dB,1.78146238808538e+02°)
3.31131121482589e+02	(4.00038432538364e+01dB,1.78103090332202e+02°)
3.38844156139200e+02	(4.00036190863339e+01dB,1.78058939025198e+02°)
3.46736850452529e+02	(4.00033843665371e+01dB,1.78013761687916e+02°)
3.54813389233573e+02	(4.00031385983413e+01dB,1.77967534593076e+02°)
3.63078054770099e+02	(4.00028812623460e+01dB,1.77920233470003e+02°)
3.71535229097170e+02	(4.00026118148317e+01dB,1.77871833495166e+02°)
3.80189396320558e+02	(4.00023296865545e+01dB,1.77822309285714e+02°)
3.89045144994278e+02	(4.00020342816162e+01dB,1.77771634877900e+02°)
3.98107170553494e+02	(4.00017249762266e+01dB,1.77719783718628e+02°)
4.07380277804110e+02	(4.00014011173183e+01dB,1.77666728658906e+02°)
4.16869383470332e+02	(4.00010620212936e+01dB,1.77612441930012e+02°)
4.26579518801589e+02	(4.00007069725397e+01dB,1.77556895139129e+02°)
4.36515832240163e+02	(4.00003352219809e+01dB,1.77500059250859e+02°)
4.46683592150960e+02	(3.99999459854312e+01dB,1.77441904579075e+02°)
4.57088189614872e+02	(3.99995384421372e+01dB,1.77382400767350e+02°)
4.67735141287195e+02	(3.99991117328954e+01dB,1.77321516781747e+02°)
4.78630092322635e+02	(3.99986649583982e+01dB,1.77259220887879e+02°)
4.89778819368442e+02	(3.99981971773202e+01dB,1.77195480646221e+02°)
5.01187233627268e+02	(3.99977074044049e+01dB,1.77130262892627e+02°)
5.12861383991361e+02	(3.99971946083882e+01dB,1.77063533721602e+02°)
5.24807460249769e+02	(3.99966577099330e+01dB,1.76995258478227e+02°)
5.37031796370249e+02	(3.99960955793661e+01dB,1.76925401736734e+02°)
5.49540873857620e+02	(3.99955070343765e+01dB,1.76853927290339e+02°)
5.62341325190345e+02	(3.99948908375810e+01dB,1.76780798130348e+02°)
5.75439937337152e+02	(3.99942456940278e+01dB,1.76705976435369e+02°)
5.88843655355584e+02	(3.99935702484891e+01dB,1.76629423557720e+02°)
6.02559586074353e+02	(3.99928630827559e+01dB,1.76551099998761e+02°)
6.16595001861477e+02	(3.99921227127397e+01dB,1.76470965400594e+02°)
6.30957344480188e+02	(3.99913475853941e+01dB,1.76388978531345e+02°)
6.45654229034650e+02	(3.99905360756804e+01dB,1.76305097260863e+02°)
6.60693448007591e+02	(3.99896864831911e+01dB,1.76219278554712e+02°)
6.76082975391976e+02	(3.99887970287355e+01dB,1.76131478449336e+02°)
6.91830970918931e+02	(3.99878658507917e+01dB,1.76041652040674e+02°)
7.07945784384132e+02	(3.99868910017216e+01dB,1.75949753469533e+02°)
7.24435960074984e+02	(3.99858704439117e+01dB,1.75855735900494e+02°)
7.41310241300911e+02	(3.99848020456710e+01dB,1.75759551509747e+02°)
7.58577575029177e+02	(3.99836835770127e+01dB,1.75661151466831e+02°)
7.76247116628685e+02	(3.99825127052008e+01dB,1.75560485920323e+02°)
7.94328234724275e+02	(3.99812869901317e+01dB,1.75457503983142e+02°)
8.12830516164092e+02	(3.99800038795714e+01dB,1.75352153712558e+02°)
8.31763771102664e+02	(3.99786607040454e+01dB,1.75244382101326e+02°)
8.51138038202369e+02	(3.99772546717216e+01dB,1.75134135056433e+02°)
8.70963589956073e+02	(3.99757828628622e+01dB,1.75021357389248e+02°)
8.91250938133738e+02	(3.99742422242050e+01dB,1.74905992798935e+02°)
9.12010839355902e+02	(3.99726295630402e+01dB,1.74787983859591e+02°)
9.33254300796983e+02	(3.99709415410852e+01dB,1.74667272005425e+02°)
9.54992586021428e+02	(3.99691746680311e+01dB,1.74543797520199e+02°)
9.77237220955802e+02	(3.99673252949428e+01dB,1.74417499522042e+02°)
9.99999999999991e+02	(3.99653896072769e+01dB,1.74288315956514e+02°)
1.02329299228075e+03	(3.99633636177461e+01dB,1.74156183582049e+02°)
1.04712854805089e+03	(3.99612431587765e+01dB,1.74021037961429e+02°)
1.07151930523760e+03	(3.99590238747554e+01dB,1.73882813453332e+02°)
1.09647819614318e+03	(3.99567012139630e+01dB,1.73741443204791e+02°)
1.12201845430195e+03	(3.99542704201834e+01dB,1.73596859144358e+02°)
1.14815362149687e+03	(3.99517265240220e+01dB,1.73448991976892e+02°)
1.17489755493952e+03	(3.99490643338489e+01dB,1.73297771179430e+02°)
1.20226443461740e+03	(3.99462784264953e+01dB,1.73143124998834e+02°)
1.23026877081237e+03	(3.99433631375219e+01dB,1.72984980452351e+02°)
1.25892541179416e+03	(3.99403125512246e+01dB,1.72823263327345e+02°)
1.28824955169312e+03	(3.99371204902203e+01dB,1.72657898184956e+02°)
1.31825673855640e+03	(3.99337805047456e+01dB,1.72488808365016e+02°)
1.34896288259164e+03	(3.99302858615031e+01dB,1.72315915994922e+02°)
1.38038426460287e+03	(3.99266295322526e+01dB,1.72139141997805e+02°)
1.41253754462274e+03	(3.99228041819547e+01dB,1.71958406106179e+02°)
1.44543977074591e+03	(3.99188021565492e+01dB,1.71773626877526e+02°)
1.47910838816819e+03	(3.99146154704059e+01dB,1.71584721713050e+02°)
1.51356124843619e+03	(3.99102357933818e+01dB,1.71391606878755e+02°)
1.54881661891247e+03	(3.99056544374841e+01dB,1.71194197531011e+02°)
1.58489319246110e+03	(3.99008623431665e+01dB,1.70992407746922e+02°)
1.62181009735891e+03	(3.98958500653279e+01dB,1.70786150556457e+02°)
1.65958690743754e+03	(3.98906077588758e+01dB,1.70575337980163e+02°)
1.69824365246173e+03	(3.98851251639871e+01dB,1.70359881071411e+02°)
1.73780082874936e+03	(3.98793915909769e+01dB,1.70139689963393e+02°)
1.77827941003891e+03	(3.98733959049830e+01dB,1.69914673920621e+02°)
1.81970085860997e+03	(3.98671265101230e+01dB,1.69684741397763e+02°)
1.86208713666285e+03	(3.98605713335926e+01dB,1.69449800102092e+02°)
1.90546071796323e+03	(3.98537178093732e+01dB,1.69209757062576e+02°)
1.94984459975803e+03	(3.98465528616720e+01dB,1.68964518707320e+02°)
1.99526231496886e+03	(3.98390628882810e+01dB,1.68713990945958e+02°)
2.04173794466951e+03	(3.98312337437047e+01dB,1.68458079257333e+02°)
2.08929613085402e+03	(3.98230507220663e+01dB,1.68196688791254e+02°)
2.13796208950221e+03	(3.98144985400830e+01dB,1.67929724470708e+02°)
2.18776162394953e+03	(3.98055613199066e+01dB,1.67657091106354e+02°)
2.23872113856832e+03	(3.97962225720075e+01dB,1.67378693519675e+02°)
2.29086765276775e+03	(3.97864651781144e+01dB,1.67094436673698e+02°)
2.34422881531990e+03	(3.97762713743492e+01dB,1.66804225814982e+02°)
2.39883291901947e+03	(3.97656227345345e+01dB,1.66507966622513e+02°)
2.45470891568501e+03	(3.97545001537942e+01dB,1.66205565370817e+02°)
2.51188643150955e+03	(3.97428838326178e+01dB,1.65896929098365e+02°)
2.57039578276884e+03	(3.97307532613187e+01dB,1.65581965792486e+02°)
2.63026799189535e+03	(3.97180872051110e+01dB,1.65260584581122e+02°)
2.69153480392689e+03	(3.97048636899124e+01dB,1.64932695937802e+02°)
2.75422870333814e+03	(3.96910599889298e+01dB,1.64598211897486e+02°)
2.81838293126442e+03	(3.96766526102053e+01dB,1.64257046285400e+02°)
2.88403150312658e+03	(3.96616172852159e+01dB,1.63909114956705e+02°)
2.95120922666635e+03	(3.96459289587451e+01dB,1.63554336049208e+02°)
3.01995172040198e+03	(3.96295617801257e+01dB,1.63192630247230e+02°)
3.09029543251356e+03	(3.96124890959422e+01dB,1.62823921059365e+02°)
3.16227766016835e+03	(3.95946834445868e+01dB,1.62448135106687e+02°)
3.23593656929625e+03	(3.95761165525615e+01dB,1.62065202423659e+02°)
3.31131121482588e+03	(3.95567593329281e+01dB,1.61675056771913e+02°)
3.38844156139199e+03	(3.95365818860178e+01dB,1.61277635962803e+02°)
3.46736850452528e+03	(3.95155535025299e+01dB,1.60872882193990e+02°)
3.54813389233572e+03	(3.94936426693996e+01dB,1.60460742395152e+02°)
3.63078054770097e+03	(3.94708170783955e+01dB,1.60041168582644e+02°)
3.71535229097168e+03	(3.94470436378976e+01dB,1.59614118225138e+02°)
3.80189396320557e+03	(3.94222884878858e+01dB,1.59179554615295e+02°)
3.89045144994276e+03	(3.93965170184185e+01dB,1.58737447250694e+02°)
3.98107170553493e+03	(3.93696938917909e+01dB,1.58287772218518e+02°)
4.07380277804108e+03	(3.93417830686131e+01dB,1.57830512585459e+02°)
4.16869383470331e+03	(3.93127478378761e+01dB,1.57365658791899e+02°)
4.26579518801588e+03	(3.92825508513667e+01dB,1.56893209044021e+02°)
4.36515832240161e+03	(3.92511541624047e+01dB,1.56413169708696e+02°)
4.46683592150958e+03	(3.92185192692101e+01dB,1.55925555702947e+02°)
4.57088189614870e+03	(3.91846071629379e+01dB,1.55430390880510e+02°)
