Freq.	V(vout)
6.45654229034654e+00	(-5.39706301752197e+01dB,1.79999626850979e+02°)
6.60693448007594e+00	(-5.39706281549195e+01dB,1.79999626851065e+02°)
6.76082975391980e+00	(-5.39706220939946e+01dB,1.79999600197849e+02°)
6.91830970918935e+00	(-5.39706241142790e+01dB,1.79999586871015e+02°)
7.07945784384136e+00	(-5.39706281548923e+01dB,1.79999600197570e+02°)
7.24435960074988e+00	(-5.39706220939502e+01dB,1.79999560217634e+02°)
7.41310241300916e+00	(-5.39706261345782e+01dB,1.79999586870919e+02°)
7.58577575029182e+00	(-5.39706261345324e+01dB,1.79999546890685e+02°)
7.76247116628690e+00	(-5.39706321954487e+01dB,1.79999560217123e+02°)
7.94328234724279e+00	(-5.39706301751161e+01dB,1.79999533563723e+02°)
8.12830516164097e+00	(-5.39706281548321e+01dB,1.79999546890579e+02°)
8.31763771102669e+00	(-5.39706301750822e+01dB,1.79999506910222e+02°)
8.51138038202374e+00	(-5.39706281547821e+01dB,1.79999506910337e+02°)
8.70963589956078e+00	(-5.39706220938487e+01dB,1.79999480257204e+02°)
8.91250938133743e+00	(-5.39706261344467e+01dB,1.79999480256962e+02°)
9.12010839355907e+00	(-5.39706281547278e+01dB,1.79999466930094e+02°)
9.33254300796988e+00	(-5.39706261343896e+01dB,1.79999440276728e+02°)
9.54992586021433e+00	(-5.39706241140903e+01dB,1.79999440276859e+02°)
9.77237220955808e+00	(-5.39706281546693e+01dB,1.79999426949851e+02°)
9.99999999999997e+00	(-5.39706281546693e+01dB,1.79999426949851e+02°)
1.02329299228075e+01	(-5.39706261343069e+01dB,1.79999386969750e+02°)
1.04712854805090e+01	(-5.39706281545847e+01dB,1.79999373642860e+02°)
1.07151930523760e+01	(-5.39706301748849e+01dB,1.79999373642714e+02°)
1.09647819614318e+01	(-5.39706261342627e+01dB,1.79999360316261e+02°)
1.12201845430196e+01	(-5.39706261342399e+01dB,1.79999346989516e+02°)
1.14815362149688e+01	(-5.39706241138937e+01dB,1.79999320336185e+02°)
1.17489755493953e+01	(-5.39706241138448e+01dB,1.79999293682703e+02°)
1.20226443461741e+01	(-5.39706261341687e+01dB,1.79999307009283e+02°)
1.23026877081238e+01	(-5.39706261340933e+01dB,1.79999267029049e+02°)
1.25892541179416e+01	(-5.39706281543669e+01dB,1.79999253702131e+02°)
1.28824955169313e+01	(-5.39706281543930e+01dB,1.79999267028879e+02°)
1.31825673855640e+01	(-5.39706251238640e+01dB,1.79999227048905e+02°)
1.34896288259165e+01	(-5.39706261339862e+01dB,1.79999213722071e+02°)
1.38038426460288e+01	(-5.39706271440796e+01dB,1.79999187068487e+02°)
1.41253754462275e+01	(-5.39706271440213e+01dB,1.79999160414995e+02°)
1.44543977074592e+01	(-5.39706291643212e+01dB,1.79999160414800e+02°)
1.47910838816820e+01	(-5.39706271439304e+01dB,1.79999120434757e+02°)
1.51356124843620e+01	(-5.39706251236309e+01dB,1.79999120434961e+02°)
1.54881661891248e+01	(-5.39706261337176e+01dB,1.79999093781370e+02°)
1.58489319246111e+01	(-5.39706261337493e+01dB,1.79999107108114e+02°)
1.62181009735892e+01	(-5.39706271437694e+01dB,1.79999053801026e+02°)
1.65958690743755e+01	(-5.39706261335520e+01dB,1.79999027147647e+02°)
1.69824365246174e+01	(-5.39706281537821e+01dB,1.79999000493925e+02°)
1.73780082874937e+01	(-5.39706251232973e+01dB,1.79998987167531e+02°)
1.77827941003892e+01	(-5.39706251232249e+01dB,1.79998960514045e+02°)
1.81970085860998e+01	(-5.39706261333003e+01dB,1.79998933860435e+02°)
1.86208713666286e+01	(-5.39706261332049e+01dB,1.79998900543574e+02°)
1.90546071796324e+01	(-5.39706261331659e+01dB,1.79998887216829e+02°)
1.94984459975804e+01	(-5.39706266381412e+01dB,1.79998853899901e+02°)
1.99526231496887e+01	(-5.39706266381209e+01dB,1.79998847236528e+02°)
2.04173794466952e+01	(-5.39706271430927e+01dB,1.79998813919596e+02°)
2.08929613085403e+01	(-5.39706266379118e+01dB,1.79998780602802e+02°)
2.13796208950222e+01	(-5.39706266378028e+01dB,1.79998747285938e+02°)
2.18776162394954e+01	(-5.39706256275863e+01dB,1.79998727295968e+02°)
2.23872113856833e+01	(-5.39706261325705e+01dB,1.79998700642405e+02°)
2.29086765276776e+01	(-5.39706271425807e+01dB,1.79998660662016e+02°)
2.34422881531991e+01	(-5.39706266374104e+01dB,1.79998634008603e+02°)
2.39883291901948e+01	(-5.39706256271388e+01dB,1.79998600691903e+02°)
2.45470891568502e+01	(-5.39706261320635e+01dB,1.79998560711588e+02°)
2.51188643150957e+01	(-5.39706261319352e+01dB,1.79998527394726e+02°)
2.57039578276885e+01	(-5.39706261317773e+01dB,1.79998487414492e+02°)
2.63026799189537e+01	(-5.39706271418465e+01dB,1.79998467424197e+02°)
2.69153480392690e+01	(-5.39706261314768e+01dB,1.79998414117397e+02°)
2.75422870333815e+01	(-5.39706271415138e+01dB,1.79998387463721e+02°)
2.81838293126444e+01	(-5.39706261311914e+01dB,1.79998347483675e+02°)
2.88403150312659e+01	(-5.39706261309845e+01dB,1.79998300840069e+02°)
2.95120922666637e+01	(-5.39706263834316e+01dB,1.79998280849902e+02°)
3.01995172040200e+01	(-5.39706258781105e+01dB,1.79998227543025e+02°)
3.09029543251358e+01	(-5.39706266355968e+01dB,1.79998200889380e+02°)
3.16227766016837e+01	(-5.39706261302644e+01dB,1.79998147582506e+02°)
3.23593656929627e+01	(-5.39706266351413e+01dB,1.79998107602163e+02°)
3.31131121482590e+01	(-5.39706271400818e+01dB,1.79998080948560e+02°)
3.38844156139201e+01	(-5.39706263822297e+01dB,1.79998034305121e+02°)
3.46736850452530e+01	(-5.39706266344861e+01dB,1.79997980998082e+02°)
3.54813389233574e+01	(-5.39706266342341e+01dB,1.79997934354474e+02°)
3.63078054770100e+01	(-5.39706266339016e+01dB,1.79997874384120e+02°)
3.71535229097171e+01	(-5.39706263810989e+01dB,1.79997827740574e+02°)
3.80189396320559e+01	(-5.39706261282905e+01dB,1.79997781097031e+02°)
3.89045144994279e+01	(-5.39706266330487e+01dB,1.79997727789921e+02°)
3.98107170553495e+01	(-5.39706268853028e+01dB,1.79997681146245e+02°)
4.07380277804111e+01	(-5.39706263798132e+01dB,1.79997614512655e+02°)
4.16869383470333e+01	(-5.39706263794730e+01dB,1.79997561205676e+02°)
4.26579518801591e+01	(-5.39706265054379e+01dB,1.79997514562032e+02°)
4.36515832240164e+01	(-5.39706268838449e+01dB,1.79997454591568e+02°)
4.46683592150961e+01	(-5.39706262520467e+01dB,1.79997387958030e+02°)
4.57088189614873e+01	(-5.39706265041884e+01dB,1.79997331319287e+02°)
4.67735141287196e+01	(-5.39706263774433e+01dB,1.79997264685601e+02°)
4.78630092322636e+01	(-5.39706267558107e+01dB,1.79997204715127e+02°)
4.89778819368444e+01	(-5.39706263765059e+01dB,1.79997138081524e+02°)
5.01187233627270e+01	(-5.39706263759696e+01dB,1.79997068116113e+02°)
5.12861383991362e+01	(-5.39706265017419e+01dB,1.79997004814032e+02°)
5.24807460249770e+01	(-5.39706262486165e+01dB,1.79996931517023e+02°)
5.37031796370250e+01	(-5.39706266268205e+01dB,1.79996858219790e+02°)
5.49540873857622e+01	(-5.39706264999637e+01dB,1.79996788254424e+02°)
5.62341325190346e+01	(-5.39706263730360e+01dB,1.79996711625687e+02°)
5.75439937337154e+01	(-5.39706264986895e+01dB,1.79996641660228e+02°)
5.88843655355586e+01	(-5.39706264979706e+01dB,1.79996561699757e+02°)
6.02559586074355e+01	(-5.39706264972347e+01dB,1.79996481739286e+02°)
6.16595001861479e+01	(-5.39706264963866e+01dB,1.79996391783757e+02°)
6.30957344480190e+01	(-5.39706265587491e+01dB,1.79996311823260e+02°)
6.45654229034652e+01	(-5.39706265578939e+01dB,1.79996225199416e+02°)
6.60693448007593e+01	(-5.39706264938163e+01dB,1.79996131912228e+02°)
6.76082975391978e+01	(-5.39706263667208e+01dB,1.79996051951815e+02°)
6.91830970918933e+01	(-5.39706264920035e+01dB,1.79995958664542e+02°)
7.07945784384134e+01	(-5.39706265540924e+01dB,1.79995862045610e+02°)
7.24435960074986e+01	(-5.39706263636191e+01dB,1.79995765426800e+02°)
7.41310241300914e+01	(-5.39706265518891e+01dB,1.79995665476119e+02°)
7.58577575029180e+01	(-5.39706264875561e+01dB,1.79995562193876e+02°)
7.76247116628688e+01	(-5.39706264864492e+01dB,1.79995468906660e+02°)
7.94328234724277e+01	(-5.39706264850742e+01dB,1.79995355629327e+02°)
8.12830516164095e+01	(-5.39706264837072e+01dB,1.79995245683681e+02°)
8.31763771102667e+01	(-5.39706264823510e+01dB,1.79995139069720e+02°)
8.51138038202372e+01	(-5.39706264177428e+01dB,1.79995025792424e+02°)
8.70963589956076e+01	(-5.39706265425036e+01dB,1.79994912515018e+02°)
8.91250938133741e+01	(-5.39706265724832e+01dB,1.79994795905979e+02°)
9.12010839355905e+01	(-5.39706264760641e+01dB,1.79994672633644e+02°)
9.33254300796986e+01	(-5.39706265374408e+01dB,1.79994549361213e+02°)
9.54992586021431e+01	(-5.39706265039774e+01dB,1.79994419425468e+02°)
9.77237220955805e+01	(-5.39706265651960e+01dB,1.79994291155506e+02°)
9.99999999999995e+01	(-5.39706264999737e+01dB,1.79994154556410e+02°)
1.02329299228075e+02	(-5.39706265294299e+01dB,1.79994019623095e+02°)
1.04712854805089e+02	(-5.39706264956496e+01dB,1.79993881358137e+02°)
1.07151930523760e+02	(-5.39706265248151e+01dB,1.79993734763919e+02°)
1.09647819614318e+02	(-5.39706265224131e+01dB,1.79993591501409e+02°)
1.12201845430196e+02	(-5.39706265198990e+01dB,1.79993444907213e+02°)
1.14815362149688e+02	(-5.39706265171802e+01dB,1.79993289983802e+02°)
1.17489755493952e+02	(-5.39706265775324e+01dB,1.79993135060341e+02°)
1.20226443461741e+02	(-5.39706265745938e+01dB,1.79992975139399e+02°)
1.23026877081237e+02	(-5.39706265714608e+01dB,1.79992808555085e+02°)
1.25892541179416e+02	(-5.39706265841352e+01dB,1.79992646968287e+02°)
1.28824955169313e+02	(-5.39706265175242e+01dB,1.79992470388969e+02°)
1.31825673855640e+02	(-5.39706265929509e+01dB,1.79992297141213e+02°)
1.34896288259165e+02	(-5.39706265577089e+01dB,1.79992118896026e+02°)
1.38038426460288e+02	(-5.39706265538079e+01dB,1.79991933987438e+02°)
1.41253754462275e+02	(-5.39706265655273e+01dB,1.79991745747149e+02°)
1.44543977074592e+02	(-5.39706265770412e+01dB,1.79991552509330e+02°)
1.47910838816820e+02	(-5.39706266042018e+01dB,1.79991357605651e+02°)
1.51356124843620e+02	(-5.39706265679328e+01dB,1.79991154372820e+02°)
1.54881661891247e+02	(-5.39706265946090e+01dB,1.79990947808239e+02°)
1.58489319246110e+02	(-5.39706265736991e+01dB,1.79990736246177e+02°)
1.62181009735892e+02	(-5.39706265841961e+01dB,1.79990523018239e+02°)
1.65958690743755e+02	(-5.39706265784902e+01dB,1.79990298129416e+02°)
1.69824365246173e+02	(-5.39706266042613e+01dB,1.79990074906401e+02°)
1.73780082874936e+02	(-5.39706266139380e+01dB,1.79989845020030e+02°)
1.77827941003891e+02	(-5.39706266074624e+01dB,1.79989606804461e+02°)
1.81970085860997e+02	(-5.39706266243714e+01dB,1.79989363591335e+02°)
1.86208713666286e+02	(-5.39706266095087e+01dB,1.79989118712404e+02°)
1.90546071796323e+02	(-5.39706266178439e+01dB,1.79988863005464e+02°)
1.94984459975803e+02	(-5.39706266496312e+01dB,1.79988605632648e+02°)
1.99526231496887e+02	(-5.39706266336099e+01dB,1.79988339097757e+02°)
2.04173794466952e+02	(-5.39706266408394e+01dB,1.79988065066541e+02°)
2.08929613085403e+02	(-5.39706266715187e+01dB,1.79987790202369e+02°)
2.13796208950222e+02	(-5.39706266780199e+01dB,1.79987506176092e+02°)
2.18776162394954e+02	(-5.39706266840542e+01dB,1.79987214653520e+02°)
2.23872113856832e+02	(-5.39706266975248e+01dB,1.79986916467564e+02°)
2.29086765276776e+02	(-5.39706267026619e+01dB,1.79986612451168e+02°)
2.34422881531991e+02	(-5.39706267151444e+01dB,1.79986300105544e+02°)
2.39883291901947e+02	(-5.39706267191680e+01dB,1.79985979430715e+02°)
2.45470891568501e+02	(-5.39706267305585e+01dB,1.79985652092501e+02°)
2.51188643150956e+02	(-5.39706267335473e+01dB,1.79985318923848e+02°)
2.57039578276885e+02	(-5.39706267635988e+01dB,1.79984979091775e+02°)
2.63026799189536e+02	(-5.39706267651817e+01dB,1.79984625933003e+02°)
2.69153480392690e+02	(-5.39706267820448e+01dB,1.79984268609595e+02°)
2.75422870333815e+02	(-5.39706268021968e+01dB,1.79983903789884e+02°)
2.81838293126443e+02	(-5.39706268057414e+01dB,1.79983528142221e+02°)
2.88403150312659e+02	(-5.39706268401083e+01dB,1.79983144165281e+02°)
2.95120922666637e+02	(-5.39706268461219e+01dB,1.79982752692098e+02°)
3.01995172040200e+02	(-5.39706268709540e+01dB,1.79982350390895e+02°)
3.09029543251357e+02	(-5.39706268830824e+01dB,1.79981938927576e+02°)
3.16227766016836e+02	(-5.39706269180311e+01dB,1.79981519134991e+02°)
3.23593656929626e+02	(-5.39706269282965e+01dB,1.79981088514473e+02°)
3.31131121482589e+02	(-5.39706269454513e+01dB,1.79980647898878e+02°)
3.38844156139200e+02	(-5.39706269733630e+01dB,1.79980196455273e+02°)
3.46736850452529e+02	(-5.39706269963431e+01dB,1.79979736682460e+02°)
3.54813389233573e+02	(-5.39706270239975e+01dB,1.79979264415806e+02°)
3.63078054770099e+02	(-5.39706270404957e+01dB,1.79978779655350e+02°)
3.71535229097170e+02	(-5.39706270716774e+01dB,1.79978286565638e+02°)
3.80189396320558e+02	(-5.39706270975355e+01dB,1.79977780982108e+02°)
3.89045144994278e+02	(-5.39706271259118e+01dB,1.79977262904741e+02°)
3.98107170553494e+02	(-5.39706271567805e+01dB,1.79976732749998e+02°)
4.07380277804110e+02	(-5.39706271921162e+01dB,1.79976191350794e+02°)
4.16869383470332e+02	(-5.39706272238446e+01dB,1.79975636624846e+02°)
4.26579518801589e+02	(-5.39706272617992e+01dB,1.79975068988588e+02°)
4.36515832240163e+02	(-5.39706273019760e+01dB,1.79974488442028e+02°)
4.46683592150960e+02	(-5.39706273363948e+01dB,1.79973894568730e+02°)
4.57088189614872e+02	(-5.39706273786858e+01dB,1.79973285702809e+02°)
4.67735141287195e+02	(-5.39706274230083e+01dB,1.79972663926585e+02°)
4.78630092322635e+02	(-5.39706274691752e+01dB,1.79972027574215e+02°)
4.89778819368442e+02	(-5.39706275160634e+01dB,1.79971375812779e+02°)
5.01187233627268e+02	(-5.39706275635932e+01dB,1.79970708642278e+02°)
5.12861383991361e+02	(-5.39706276156949e+01dB,1.79970026895619e+02°)
5.24807460249769e+02	(-5.39706276701477e+01dB,1.79969328490502e+02°)
5.37031796370249e+02	(-5.39706277259420e+01dB,1.79968614259853e+02°)
5.49540873857620e+02	(-5.39706277868278e+01dB,1.79967882954274e+02°)
5.62341325190345e+02	(-5.39706278448141e+01dB,1.79967134573792e+02°)
5.75439937337152e+02	(-5.39706279106507e+01dB,1.79966369118367e+02°)
5.88843655355584e+02	(-5.39706279792637e+01dB,1.79965586171554e+02°)
6.02559586074353e+02	(-5.39706280483773e+01dB,1.79964783651056e+02°)
6.16595001861477e+02	(-5.39706281259969e+01dB,1.79963964055604e+02°)
6.30957344480188e+02	(-5.39706282028894e+01dB,1.79963124886469e+02°)
6.45654229034650e+02	(-5.39706282838567e+01dB,1.79962266143628e+02°)
6.60693448007591e+02	(-5.39706283686378e+01dB,1.79961386577697e+02°)
6.76082975391976e+02	(-5.39706284571744e+01dB,1.79960487021596e+02°)
6.91830970918931e+02	(-5.39706285517453e+01dB,1.79959567058850e+02°)
7.07945784384132e+02	(-5.39706286500919e+01dB,1.79958625440084e+02°)
7.24435960074984e+02	(-5.39706287520057e+01dB,1.79957661748835e+02°)
7.41310241300911e+02	(-5.39706288602294e+01dB,1.79956675568625e+02°)
7.58577575029177e+02	(-5.39706289730097e+01dB,1.79955666066536e+02°)
7.76247116628685e+02	(-5.39706290911710e+01dB,1.79954633450792e+02°)
7.94328234724275e+02	(-5.39706292144473e+01dB,1.79953577096698e+02°)
8.12830516164092e+02	(-5.39706293424563e+01dB,1.79952495546638e+02°)
8.31763771102664e+02	(-5.39706294779947e+01dB,1.79951389217052e+02°)
8.51138038202369e+02	(-5.39706296196391e+01dB,1.79950256442100e+02°)
8.70963589956073e+02	(-5.39706297692088e+01dB,1.79949097846456e+02°)
8.91250938133738e+02	(-5.39706299238280e+01dB,1.79947912180749e+02°)
9.12010839355902e+02	(-5.39706300871585e+01dB,1.79946699236719e+02°)
9.33254300796983e+02	(-5.39706302572777e+01dB,1.79945457764988e+02°)
9.54992586021428e+02	(-5.39706304354769e+01dB,1.79944186724387e+02°)
9.77237220955802e+02	(-5.39706306225388e+01dB,1.79942886739596e+02°)
9.99999999999991e+02	(-5.39706308177570e+01dB,1.79941556769458e+02°)
1.02329299228075e+03	(-5.39706310230835e+01dB,1.79940195564567e+02°)
1.04712854805089e+03	(-5.39706312372387e+01dB,1.79938801875538e+02°)
1.07151930523760e+03	(-5.39706314617276e+01dB,1.79937376535273e+02°)
1.09647819614318e+03	(-5.39706316964381e+01dB,1.79935918086147e+02°)
1.12201845430195e+03	(-5.39706319424966e+01dB,1.79934425278756e+02°)
1.14815362149687e+03	(-5.39706322002357e+01dB,1.79932898113086e+02°)
1.17489755493952e+03	(-5.39706324702072e+01dB,1.79931335131502e+02°)
1.20226443461740e+03	(-5.39706327525132e+01dB,1.79929735292837e+02°)
1.23026877081237e+03	(-5.39706330489447e+01dB,1.79928098805291e+02°)
1.25892541179416e+03	(-5.39706333587419e+01dB,1.79926424211238e+02°)
1.28824955169312e+03	(-5.39706336832457e+01dB,1.79924710261264e+02°)
1.31825673855640e+03	(-5.39706340231113e+01dB,1.79922956747114e+02°)
1.34896288259164e+03	(-5.39706343789203e+01dB,1.79921162002916e+02°)
1.38038426460287e+03	(-5.39706347515205e+01dB,1.79919325820409e+02°)
1.41253754462274e+03	(-5.39706351415016e+01dB,1.79917446325487e+02°)
1.44543977074591e+03	(-5.39706355503907e+01dB,1.79915523309879e+02°)
1.47910838816819e+03	(-5.39706359781202e+01dB,1.79913556148866e+02°)
1.51356124843619e+03	(-5.39706364260543e+01dB,1.79911542551865e+02°)
1.54881661891247e+03	(-5.39706368952493e+01dB,1.79909481790027e+02°)
1.58489319246110e+03	(-5.39706373864345e+01dB,1.79907373446848e+02°)
1.62181009735891e+03	(-5.39706379007650e+01dB,1.79905215960549e+02°)
1.65958690743754e+03	(-5.39706384393782e+01dB,1.79903008394039e+02°)
1.69824365246173e+03	(-5.39706390030624e+01dB,1.79900748873189e+02°)
1.73780082874936e+03	(-5.39706395939182e+01dB,1.79898436981469e+02°)
1.77827941003891e+03	(-5.39706402120304e+01dB,1.79896071365329e+02°)
1.81970085860997e+03	(-5.39706408598645e+01dB,1.79893650567070e+02°)
1.86208713666285e+03	(-5.39706415378481e+01dB,1.79891173545479e+02°)
1.90546071796323e+03	(-5.39706422476222e+01dB,1.79888638530511e+02°)
1.94984459975803e+03	(-5.39706429911281e+01dB,1.79886044585039e+02°)
1.99526231496886e+03	(-5.39706437696328e+01dB,1.79883390355477e+02°)
2.04173794466951e+03	(-5.39706445850395e+01dB,1.79880674175877e+02°)
2.08929613085402e+03	(-5.39706454385291e+01dB,1.79877894484411e+02°)
2.13796208950221e+03	(-5.39706463321823e+01dB,1.79875050343927e+02°)
2.18776162394953e+03	(-5.39706472680674e+01dB,1.79872139776110e+02°)
2.23872113856832e+03	(-5.39706482483480e+01dB,1.79869161531443e+02°)
2.29086765276775e+03	(-5.39706492745457e+01dB,1.79866114152183e+02°)
2.34422881531990e+03	(-5.39706503491895e+01dB,1.79862995451752e+02°)
2.39883291901947e+03	(-5.39706514745131e+01dB,1.79859804492955e+02°)
2.45470891568501e+03	(-5.39706526525998e+01dB,1.79856538672739e+02°)
2.51188643150955e+03	(-5.39706538866727e+01dB,1.79853197157991e+02°)
2.57039578276884e+03	(-5.39706551782838e+01dB,1.79849777657992e+02°)
2.63026799189535e+03	(-5.39706565312049e+01dB,1.79846278506670e+02°)
2.69153480392689e+03	(-5.39706579478388e+01dB,1.79842697829730e+02°)
2.75422870333814e+03	(-5.39706594311392e+01dB,1.79839033961087e+02°)
2.81838293126442e+03	(-5.39706609843635e+01dB,1.79835284505825e+02°)
2.88403150312658e+03	(-5.39706626109113e+01dB,1.79831447797820e+02°)
2.95120922666635e+03	(-5.39706643139879e+01dB,1.79827521754471e+02°)
3.01995172040198e+03	(-5.39706660975569e+01dB,1.79823504189030e+02°)
3.09029543251356e+03	(-5.39706679647830e+01dB,1.79819393122975e+02°)
3.16227766016835e+03	(-5.39706699204605e+01dB,1.79815186317443e+02°)
3.23593656929625e+03	(-5.39706719679793e+01dB,1.79810881533575e+02°)
3.31131121482588e+03	(-5.39706741119828e+01dB,1.79806476376290e+02°)
3.38844156139199e+03	(-5.39706763570130e+01dB,1.79801968502541e+02°)
3.46736850452528e+03	(-5.39706787081034e+01dB,1.79797355985707e+02°)
3.54813389233572e+03	(-5.39706811700602e+01dB,1.79792635857980e+02°)
3.63078054770097e+03	(-5.39706837475912e+01dB,1.79787805620047e+02°)
3.71535229097168e+03	(-5.39706864470871e+01dB,1.79782863084873e+02°)
