Freq.	V(vout)/(V(vp)-V(vm))
2.13796208950219e+005	(1.67923984625595e+001dB,7.05262166751981e+001°)
2.18776162394951e+005	(1.66207960700153e+001dB,6.98443153678082e+001°)
2.23872113856829e+005	(1.64504245595467e+001dB,6.91458961309157e+001°)
2.29086765276772e+005	(1.62813402581535e+001dB,6.84301242014440e+001°)
2.34422881531987e+005	(1.61136011370365e+001dB,6.76961159122202e+001°)
2.39883291901944e+005	(1.59472667373065e+001dB,6.69429346053910e+001°)
2.45470891568498e+005	(1.57823980815298e+001dB,6.61695861951624e+001°)
2.51188643150953e+005	(1.56190575445650e+001dB,6.53750143337111e+001°)
2.57039578276881e+005	(1.54573086781496e+001dB,6.45580950813878e+001°)
2.63026799189533e+005	(1.52972159961138e+001dB,6.37176311382843e+001°)
2.69153480392686e+005	(1.51388446818784e+001dB,6.28523455092221e+001°)
2.75422870333811e+005	(1.49822602352339e+001dB,6.19608745926092e+001°)
2.81838293126439e+005	(1.48275280268206e+001dB,6.10417606393710e+001°)
2.88403150312654e+005	(1.46747127449397e+001dB,6.00934435382055e+001°)
2.95120922666632e+005	(1.45238777240121e+001dB,5.91142518801801e+001°)
3.01995172040195e+005	(1.43750841122197e+001dB,5.81023932272016e+001°)
3.09029543251352e+005	(1.42283898725846e+001dB,5.70559435869275e+001°)
3.16227766016831e+005	(1.40838485616983e+001dB,5.59728360254596e+001°)
3.23593656929621e+005	(1.39415078673861e+001dB,5.48508484431153e+001°)
3.31131121482584e+005	(1.38014078329080e+001dB,5.36875904321019e+001°)
3.38844156139195e+005	(1.36635787360036e+001dB,5.24804893413240e+001°)
3.46736850452524e+005	(1.35280385483957e+001dB,5.12267755847237e+001°)
3.54813389233568e+005	(1.33947898938347e+001dB,4.99234672952993e+001°)
3.63078054770093e+005	(1.32638164335934e+001dB,4.85673545719543e+001°)
3.71535229097164e+005	(1.31350785589237e+001dB,4.71549836075905e+001°)
3.80189396320553e+005	(1.30085083043900e+001dB,4.56826412251705e+001°)
3.89045144994272e+005	(1.28840033321303e+001dB,4.41463403191767e+001°)
3.98107170553488e+005	(1.27614198649031e+001dB,4.25418072486024e+001°)
4.07380277804104e+005	(1.26405644235849e+001dB,4.08644722338958e+001°)
4.16869383470326e+005	(1.25211842255619e+001dB,3.91094644455378e+001°)
4.26579518801583e+005	(1.24029560899829e+001dB,3.72716136291354e+001°)
4.36515832240156e+005	(1.22854737723571e+001dB,3.53454611268922e+001°)
4.46683592150953e+005	(1.21682336442058e+001dB,3.33252833868742e+001°)
4.57088189614865e+005	(1.20506187441634e+001dB,3.12051320742324e+001°)
4.67735141287188e+005	(1.19318813640918e+001dB,2.89788955979623e+001°)
4.78630092322628e+005	(1.18111245159673e+001dB,2.66403877467584e+001°)
4.89778819368435e+005	(1.16872828855054e+001dB,2.41834695880333e+001°)
5.01187233627261e+005	(1.15591042655831e+001dB,2.16022112299460e+001°)
5.12861383991353e+005	(1.14251328850878e+001dB,1.88910995941162e+001°)
5.24807460249761e+005	(1.12836966110630e+001dB,1.60452969641963e+001°)
5.37031796370241e+005	(1.11329005682770e+001dB,1.30609521861306e+001°)
5.49540873857612e+005	(1.09706302859531e+001dB,9.93556161723870e+000°)
5.62341325190336e+005	(1.07945678711194e+001dB,6.66836976041680e+000°)
5.75439937337144e+005	(1.06022247424636e+001dB,3.26079005480133e+000°)
5.88843655355575e+005	(1.03909939447457e+001dB,-2.83184768352464e-001°)
6.02559586074344e+005	(1.01582237336827e+001dB,-3.95662476705698e+000°)
6.16595001861468e+005	(9.90131191470923e+000dB,-7.74940820219784e+000°)
6.30957344480179e+005	(9.61781727495674e+000dB,-1.16481247823241e+001°)
6.45654229034641e+005	(9.30558095694918e+000dB,-1.56361851170039e+001°)
6.60693448007581e+005	(8.96284718108618e+000dB,-1.96941681022890e+001°)
6.76082975391966e+005	(8.58837054265005e+000dB,-2.38004096231451e+001°)
6.91830970918920e+005	(8.18149686061996e+000dB,-2.79318011979319e+001°)
7.07945784384122e+005	(7.74220686072645e+000dB,-3.20647322487920e+001°)
7.24435960074973e+005	(7.27111660572716e+000dB,-3.61760841086643e+001°)
7.41310241300900e+005	(6.76943455718299e+000dB,-4.02441742812894e+001°)
7.58577575029166e+005	(6.23888134269126e+000dB,-4.42495584660634e+001°)
7.76247116628674e+005	(5.68158281777361e+000dB,-4.81756237428257e+001°)
7.94328234724263e+005	(5.09994946214878e+000dB,-5.20089405589408e+001°)
8.12830516164080e+005	(4.49655487923862e+000dB,-5.57393765692313e+001°)
8.31763771102652e+005	(3.87402407634210e+000dB,-5.93600032660916e+001°)
8.51138038202357e+005	(3.23493873642787e+000dB,-6.28668439070858e+001°)
8.70963589956060e+005	(2.58176320757381e+000dB,-6.62585169630956e+001°)
8.91250938133725e+005	(1.91679175349790e+000dB,-6.95358262574977e+001°)
9.12010839355888e+005	(1.24211546076744e+000dB,-7.27013399113983e+001°)
9.33254300796969e+005	(5.59605783449155e-001dB,-7.57589889970653e+001°)
9.54992586021413e+005	(-1.29088854320233e-001dB,-7.87137055346515e+001°)
9.77237220955787e+005	(-8.22536818946399e-001dB,-8.15711101288223e+001°)
9.99999999999976e+005	(-1.51951057556574e+000dB,-8.43372522436727e+001°)
1.02329299228073e+006	(-2.21897006049276e+000dB,-8.70184013041168e+001°)
1.04712854805087e+006	(-2.92004412630240e+000dB,-8.96208840107061e+001°)
1.07151930523758e+006	(-3.62201147168731e+000dB,-9.21509616101271e+001°)
1.09647819614316e+006	(-4.32428209298101e+000dB,-9.46147406315710e+001°)
1.12201845430194e+006	(-5.02637983038224e+000dB,-9.70181108087265e+001°)
1.14815362149686e+006	(-5.72792638639430e+000dB,-9.93667044603238e+001°)
1.17489755493950e+006	(-6.42862697352414e+000dB,-1.01665872487692e+002°)
1.20226443461738e+006	(-7.12825758005391e+000dB,-1.03920672969425e+002°)
1.23026877081235e+006	(-7.82665382231160e+000dB,-1.06135869098804e+002°)
1.25892541179414e+006	(-8.52370126853676e+000dB,-1.08315933807497e+002°)
1.28824955169310e+006	(-9.21932709580904e+000dB,-1.10465059107516e+002°)
1.31825673855638e+006	(-9.91349295030722e+000dB,-1.12587168522713e+002°)
1.34896288259162e+006	(-1.06061888344211e+001dB,-1.14685931499329e+002°)
1.38038426460285e+006	(-1.12974279342494e+001dB,-1.16764778781948e+002°)
1.41253754462272e+006	(-1.19872422167522e+001dB,-1.18826918189100e+002°)
1.44543977074589e+006	(-1.26756787131936e+001dB,-1.20875350375585e+002°)
1.47910838816817e+006	(-1.33627963632583e+001dB,-1.22912884163989e+002°)
1.51356124843617e+006	(-1.40486633576413e+001dB,-1.24942151320746e+002°)
1.54881661891244e+006	(-1.47333548831111e+001dB,-1.26965620619216e+002°)
1.58489319246107e+006	(-1.54169512213477e+001dB,-1.28985611100671e+002°)
1.62181009735889e+006	(-1.60995361173524e+001dB,-1.31004304610974e+002°)
1.65958690743752e+006	(-1.67811954158867e+001dB,-1.33023757465558e+002°)
1.69824365246170e+006	(-1.74620158729793e+001dB,-1.35045911414234e+002°)
1.73780082874933e+006	(-1.81420841524742e+001dB,-1.37072603868956e+002°)
1.77827941003888e+006	(-1.88214859452221e+001dB,-1.39105577477669e+002°)
1.81970085860994e+006	(-1.95003052122074e+001dB,-1.41146489116717e+002°)
1.86208713666282e+006	(-2.01786235100439e+001dB,-1.43196918310479e+002°)
1.90546071796320e+006	(-2.08565193934143e+001dB,-1.45258375267572e+002°)
1.94984459975800e+006	(-2.15340678936240e+001dB,-1.47332308372704e+002°)
1.99526231496883e+006	(-2.22113400141270e+001dB,-1.49420111533631e+002°)
2.04173794466948e+006	(-2.28884022945152e+001dB,-1.51523131087104e+002°)
2.08929613085399e+006	(-2.35653163912811e+001dB,-1.53642672638697e+002°)
2.13796208950218e+006	(-2.42421386792663e+001dB,-1.55780007705569e+002°)
2.18776162394950e+006	(-2.49189198874449e+001dB,-1.57936380242227e+002°)
2.23872113856828e+006	(-2.55957047348625e+001dB,-1.60113013294868e+002°)
2.29086765276772e+006	(-2.62725315899544e+001dB,-1.62311115594016e+002°)
2.34422881531986e+006	(-2.69494321342888e+001dB,-1.64531888310142e+002°)
2.39883291901943e+006	(-2.76264310452175e+001dB,-1.66776531995069e+002°)
2.45470891568497e+006	(-2.83035456882001e+001dB,-1.69046253800189e+002°)
2.51188643150952e+006	(-2.89807858235019e+001dB,-1.71342274961745e+002°)
2.57039578276880e+006	(-2.96581533176550e+001dB,-1.73665838764661e+002°)
2.63026799189532e+006	(-3.03356419045672e+001dB,-1.76018218866671e+002°)
2.69153480392685e+006	(-3.10132369407264e+001dB,-1.78400728231509e+002°)
2.75422870333810e+006	(-3.16909152128945e+001dB,1.79185271326338e+002°)
2.81838293126438e+006	(-3.23686447776901e+001dB,1.76738358907016e+002°)
2.88403150312653e+006	(-3.30463848561966e+001dB,1.74257043483209e+002°)
2.95120922666631e+006	(-3.37240857894279e+001dB,1.71739752014174e+002°)
3.01995172040194e+006	(-3.44016890655618e+001dB,1.69184816476623e+002°)
3.09029543251351e+006	(-3.50791274510793e+001dB,1.66590459902878e+002°)
3.16227766016830e+006	(-3.57563252254650e+001dB,1.63954781137548e+002°)
3.23593656929620e+006	(-3.64331985560944e+001dB,1.61275738297118e+002°)
3.31131121482583e+006	(-3.71096560500823e+001dB,1.58551130738602e+002°)
3.38844156139194e+006	(-3.77855994922476e+001dB,1.55778579466030e+002°)
3.46736850452523e+006	(-3.84609248411677e+001dB,1.52955505775517e+002°)
3.54813389233566e+006	(-3.91355234994925e+001dB,1.50079108016316e+002°)
3.63078054770092e+006	(-3.98092839534464e+001dB,1.47146336330139e+002°)
3.71535229097163e+006	(-4.04820938223841e+001dB,1.44153865288963e+002°)
3.80189396320551e+006	(-4.11538424064733e+001dB,1.41098064152831e+002°)
3.89045144994271e+006	(-4.18244238532981e+001dB,1.37974964846332e+002°)
3.98107170553487e+006	(-4.24937410289816e+001dB,1.34780227456607e+002°)
4.07380277804102e+006	(-4.31617102613497e+001dB,1.31509103355628e+002°)
4.16869383470325e+006	(-4.38282671053777e+001dB,1.28156395953214e+002°)
4.26579518801582e+006	(-4.44933733327772e+001dB,1.24716419430649e+002°)
4.36515832240155e+006	(-4.51570253685217e+001dB,1.21182955801502e+002°)
4.46683592150952e+006	(-4.58192644564480e+001dB,1.17549211042332e+002°)
4.57088189614863e+006	(-4.64801888299605e+001dB,1.13807771285487e+002°)
4.67735141287186e+006	(-4.71399682685998e+001dB,1.09950560632915e+002°)
4.78630092322626e+006	(-4.77988613984865e+001dB,1.05968802776684e+002°)
4.89778819368433e+006	(-4.84572361667270e+001dB,1.01852989373553e+002°)
5.01187233627259e+006	(-4.91155939181191e+001dB,9.75928591813201e+001°)
5.12861383991351e+006	(-4.97745974923216e+001dB,9.31773935417289e+001°)
5.24807460249759e+006	(-5.04351037177805e+001dB,8.85948350675399e+001°)
5.37031796370239e+006	(-5.10982005216151e+001dB,8.38327388032349e+001°)
5.49540873857610e+006	(-5.17652486817747e+001dB,7.88780670339723e+001°)
5.62341325190334e+006	(-5.24379278548883e+001dB,7.37173419931837e+001°)
5.75439937337142e+006	(-5.31182859457163e+001dB,6.83368724306093e+001°)
5.88843655355574e+006	(-5.38087900742937e+001dB,6.27230729418178e+001°)
6.02559586074342e+006	(-5.45123762900689e+001dB,5.68628952154540e+001°)
6.16595001861466e+006	(-5.52324937421970e+001dB,5.07443896837773e+001°)
6.30957344480177e+006	(-5.59731373228197e+001dB,4.43574111766778e+001°)
6.45654229034639e+006	(-5.67388609561702e+001dB,3.76944727309051e+001°)
6.60693448007579e+006	(-5.75347620148023e+001dB,3.07517352659739e+001°)
6.76082975391964e+006	(-5.83664263086778e+001dB,2.35300967215498e+001°)
6.91830970918918e+006	(-5.92398233954834e+001dB,1.60363128921744e+001°)
7.07945784384119e+006	(-6.01611443833593e+001dB,8.28404607469472e+000°)
7.24435960074971e+006	(-6.11365796899612e+001dB,2.94704204648950e-001°)
7.41310241300898e+006	(-6.21720425148624e+001dB,-7.90208871564401e+000°)
7.58577575029164e+006	(-6.32728544911961e+001dB,-1.62685468341937e+001°)
7.76247116628671e+006	(-6.44434211058853e+001dB,-2.47594193973356e+001°)
7.94328234724260e+006	(-6.56869331571543e+001dB,-3.33233725142851e+001°)
8.12830516164078e+006	(-6.70051334246381e+001dB,-4.19049928964276e+001°)
8.31763771102649e+006	(-6.83981825921660e+001dB,-5.04472391156858e+001°)
8.51138038202354e+006	(-6.98646452763348e+001dB,-5.88940776990684e+001°)
8.70963589956057e+006	(-7.14015984809639e+001dB,-6.71930030082248e+001°)
8.91250938133722e+006	(-7.30048456408421e+001dB,-7.52971640354608e+001°)
9.12010839355885e+006	(-7.46692046407206e+001dB,-8.31668997346988e+001°)
9.33254300796966e+006	(-7.63888310896529e+001dB,-9.07705935398826e+001°)
9.54992586021410e+006	(-7.81575392868688e+001dB,-9.80848664531405e+001°)
9.77237220955784e+006	(-7.99690909305992e+001dB,-1.05094212212573e+002°)
9.99999999999973e+006	(-8.18174324542987e+001dB,-1.11790225048119e+002°)
1.02329299228073e+007	(-8.36968729065701e+001dB,-1.18170580836731e+002°)
1.04712854805087e+007	(-8.56022032564119e+001dB,-1.24237915701870e+002°)
1.07151930523758e+007	(-8.75287639836287e+001dB,-1.29998713982671e+002°)
1.09647819614316e+007	(-8.94724708995400e+001dB,-1.35462281572015e+002°)
1.12201845430193e+007	(-9.14298098377068e+001dB,-1.40639847474985e+002°)
1.14815362149685e+007	(-9.33978100852899e+001dB,-1.45543810667136e+002°)
1.17489755493950e+007	(-9.53740048428736e+001dB,-1.50187131084539e+002°)
1.20226443461738e+007	(-9.73563851578021e+001dB,-1.54582852447216e+002°)
1.23026877081235e+007	(-9.93433520371720e+001dB,-1.58743738938179e+002°)
1.25892541179413e+007	(-1.01333669960066e+002dB,-1.62682005934831e+002°)
1.28824955169310e+007	(-1.03326423823272e+002dB,-1.66409125298219e+002°)
1.31825673855637e+007	(-1.05320980500087e+002dB,-1.69935687676968e+002°)
1.34896288259162e+007	(-1.07316955573644e+002dB,-1.73271306368675e+002°)
1.38038426460285e+007	(-1.09314185420608e+002dB,-1.76424549731103e+002°)
1.41253754462272e+007	(-1.11312704579339e+002dB,-1.79402891174463e+002°)
1.44543977074589e+007	(-1.13312728224168e+002dB,1.77787332564645e+002°)
1.47910838816817e+007	(-1.15314639522512e+002dB,1.75140962872271e+002°)
1.51356124843617e+007	(-1.17318981687187e+002dB,1.72654067696424e+002°)
1.54881661891244e+007	(-1.19326454577178e+002dB,1.70324004091212e+002°)
1.58489319246107e+007	(-1.21337915812843e+002dB,1.68149502267626e+002°)
1.62181009735889e+007	(-1.23354386451093e+002dB,1.66130779688000e+002°)
1.65958690743751e+007	(-1.25377061410753e+002dB,1.64269695653835e+002°)
1.69824365246170e+007	(-1.27407324928085e+002dB,1.62569959896979e+002°)
1.73780082874933e+007	(-1.29446771444408e+002dB,1.61037413409893e+002°)
1.77827941003887e+007	(-1.31497232361225e+002dB,1.59680406690248e+002°)
1.81970085860993e+007	(-1.33560809033820e+002dB,1.58510311038075e+002°)
1.86208713666282e+007	(-1.35639912037084e+002dB,1.57542214082236e+002°)
1.90546071796319e+007	(-1.37737305869825e+002dB,1.56795874132809e+002°)
1.94984459975799e+007	(-1.39856156311187e+002dB,1.56297043400773e+002°)
1.99526231496882e+007	(-1.42000073469885e+002dB,1.56079323995139e+002°)
2.04173794466947e+007	(-1.44173134948179e+002dB,1.56186802172101e+002°)
2.08929613085398e+007	(-1.46379855814080e+002dB,1.56677827859277e+002°)
2.13796208950217e+007	(-1.48625035688718e+002dB,1.57630479080273e+002°)
2.18776162394949e+007	(-1.50913338580542e+002dB,1.59150466602310e+002°)
2.23872113856828e+007	(-1.53248308590778e+002dB,1.61382400680594e+002°)
2.29086765276771e+007	(-1.55630220667867e+002dB,1.64525074044118e+002°)
2.34422881531986e+007	(-1.58051602760602e+002dB,1.68849425974879e+002°)
2.39883291901942e+007	(-1.60488433554418e+002dB,1.74710451469361e+002°)
2.45470891568496e+007	(-1.62884730492095e+002dB,-1.77476675123627e+002°)
2.51188643150951e+007	(-1.65132458836285e+002dB,-1.67367168597875e+002°)
2.57039578276879e+007	(-1.67066273713336e+002dB,-1.55009260079493e+002°)
2.63026799189531e+007	(-1.68516680661536e+002dB,-1.41237508018158e+002°)
2.69153480392684e+007	(-1.69422988400733e+002dB,-1.27577944962213e+002°)
2.75422870333809e+007	(-1.69884316414768e+002dB,-1.15419383008134e+002°)
2.81838293126437e+007	(-1.70075091513029e+002dB,-1.05348638348029e+002°)
2.88403150312652e+007	(-1.70142099644449e+002dB,-9.72644112548038e+001°)
2.95120922666630e+007	(-1.70172745513779e+002dB,-9.07895823396777e+001°)
3.01995172040193e+007	(-1.70208423964529e+002dB,-8.55342586267410e+001°)
3.09029543251350e+007	(-1.70264221601681e+002dB,-8.11850741661537e+001°)
3.16227766016829e+007	(-1.70342339793166e+002dB,-7.75130535814154e+001°)
3.23593656929619e+007	(-1.70439452305159e+002dB,-7.43575806059071e+001°)
3.31131121482582e+007	(-1.70550383236107e+002dB,-7.16080963457715e+001°)
3.38844156139193e+007	(-1.70669843390036e+002dB,-6.91892187705176e+001°)
3.46736850452522e+007	(-1.70793190330259e+002dB,-6.70497723091060e+001°)
3.54813389233565e+007	(-1.70916703960645e+002dB,-6.51549633548798e+001°)
3.63078054770091e+007	(-1.71037622952629e+002dB,-6.34808639198004e+001°)
3.71535229097162e+007	(-1.71154065848006e+002dB,-6.20105516902817e+001°)
3.80189396320550e+007	(-1.71264901422122e+002dB,-6.07314415405358e+001°)
3.89045144994270e+007	(-1.71369603346666e+002dB,-5.96334800414772e+001°)
3.98107170553486e+007	(-1.71468108606845e+002dB,-5.87079657956217e+001°)
4.07380277804101e+007	(-1.71560690201212e+002dB,-5.79468193511733e+001°)
4.16869383470324e+007	(-1.71647849116977e+002dB,-5.73421691222948e+001°)
4.26579518801581e+007	(-1.71730226999066e+002dB,-5.68861517450737e+001°)
4.36515832240154e+007	(-1.71808538663354e+002dB,-5.65708506133513e+001°)
4.46683592150950e+007	(-1.71883522285452e+002dB,-5.63883168325715e+001°)
4.57088189614862e+007	(-1.71955904475492e+002dB,-5.63306333083870e+001°)
4.67735141287185e+007	(-1.72026377314854e+002dB,-5.63899956129829e+001°)
4.78630092322625e+007	(-1.72095584606690e+002dB,-5.65587930495968e+001°)
4.89778819368432e+007	(-1.72164114937946e+002dB,-5.68296804257129e+001°)
5.01187233627258e+007	(-1.72232499564348e+002dB,-5.71956359427036e+001°)
5.12861383991350e+007	(-1.72301213543281e+002dB,-5.76500038107548e+001°)
5.24807460249758e+007	(-1.72370678914965e+002dB,-5.81865221406955e+001°)
5.37031796370237e+007	(-1.72441269050480e+002dB,-5.87993377256380e+001°)
5.49540873857609e+007	(-1.72513313542758e+002dB,-5.94830097947551e+001°)
5.62341325190333e+007	(-1.72587103216414e+002dB,-6.02325049193723e+001°)
5.75439937337140e+007	(-1.72662894982358e+002dB,-6.10431851318463e+001°)
5.88843655355572e+007	(-1.72740916372382e+002dB,-6.19107910859511e+001°)
6.02559586074340e+007	(-1.72821369665766e+002dB,-6.28314218115429e+001°)
6.16595001861464e+007	(-1.72904435572432e+002dB,-6.38015123370443e+001°)
6.30957344480175e+007	(-1.72990276471510e+002dB,-6.48178101936054e+001°)
6.45654229034637e+007	(-1.73079039225357e+002dB,-6.58773515859910e+001°)
6.60693448007577e+007	(-1.73170857601272e+002dB,-6.69774378206706e+001°)
6.76082975391962e+007	(-1.73265854338938e+002dB,-6.81156124210236e+001°)
6.91830970918916e+007	(-1.73364142903465e+002dB,-6.92896392297601e+001°)
7.07945784384117e+007	(-1.73465828963051e+002dB,-7.04974816959350e+001°)
7.24435960074969e+007	(-1.73571011627956e+002dB,-7.17372834642022e+001°)
7.41310241300896e+007	(-1.73679784484309e+002dB,-7.30073503229602e+001°)
7.58577575029162e+007	(-1.73792236452805e+002dB,-7.43061335225973e+001°)
7.76247116628669e+007	(-1.73908452498784e+002dB,-7.56322144417602e+001°)
7.94328234724258e+007	(-1.74028514216822e+002dB,-7.69842905560395e+001°)
8.12830516164076e+007	(-1.74152500309828e+002dB,-7.83611626474284e+001°)
8.31763771102647e+007	(-1.74280486979783e+002dB,-7.97617231826941e+001°)
8.51138038202352e+007	(-1.74412548244744e+002dB,-8.11849457829935e+001°)
8.70963589956055e+007	(-1.74548756194493e+002dB,-8.26298757045259e+001°)
8.91250938133720e+007	(-1.74689181195276e+002dB,-8.40956212499550e+001°)
9.12010839355883e+007	(-1.74833892052357e+002dB,-8.55813460319858e+001°)
9.33254300796964e+007	(-1.74982956137706e+002dB,-8.70862620134037e+001°)
9.54992586021408e+007	(-1.75136439488815e+002dB,-8.86096232516379e+001°)
9.77237220955782e+007	(-1.75294406883634e+002dB,-9.01507202802136e+001°)
1.00000000000000e+008	(-1.75456921895620e+002dB,-9.17088750640713e+001°)
